content_id,actor_id
s5219,34898
s5219,33129
s5219,12244
s5220,19267
s5220,10605
s5220,16063
s5221,30283
s5221,25446
s5221,21173
s5221,30403
s5221,567
s5221,16806
s5221,20459
s5221,12497
s5222,28807
s5222,12923
s5223,608
s5223,20610
s5223,25020
s5223,23811
s5223,20654
s5223,23833
s5224,10877
s5224,9057
s5224,22301
s5224,25062
s5224,30144
s5224,30058
s5225,1108
s5227,29261
s5227,12134
s5227,16381
s5227,28114
s5227,3895
s5227,2093
s5227,9627
s5227,19396
s5227,17645
s5228,338
s5228,3963
s5228,8969
s5228,9419
s5228,11672
s5228,9711
s5228,5232
s5228,27507
s5228,7574
s5228,29070
s5228,286
s5229,12731
s5229,10388
s5229,29280
s5229,17910
s5229,170
s5230,14400
s5230,16606
s5230,23203
s5230,11645
s5230,33137
s5230,27238
s5231,6426
s5232,17479
s5232,23136
s5232,21779
s5232,29788
s5232,27978
s5232,12724
s5232,2937
s5232,16683
s5232,27604
s5233,3922
s5233,6021
s5233,7223
s5233,17552
s5233,15762
s5233,20126
s5233,14104
s5233,24547
s5233,28116
s5233,22763
s5235,28318
s5236,11623
s5236,12961
s5236,31269
s5236,30169
s5236,18657
s5236,11927
s5236,8290
s5236,10118
s5236,30081
s5236,4480
s5237,21294
s5237,16690
s5237,10870
s5237,33729
s5237,3493
s5237,35522
s5238,32518
s5238,3182
s5238,2045
s5238,32249
s5238,5603
s5238,27515
s5238,2158
s5238,1336
s5239,16054
s5239,14400
s5239,28258
s5239,26501
s5239,21737
s5239,5399
s5239,30880
s5239,11290
s5239,2062
s5239,23046
s5242,29854
s5242,34429
s5242,33635
s5242,30316
s5242,19554
s5243,6332
s5243,30409
s5243,9647
s5243,27621
s5243,35878
s5245,29826
s5245,15527
s5245,15778
s5245,8707
s5245,2693
s5245,19672
s5245,6890
s5246,17252
s5246,28130
s5246,28623
s5246,14713
s5246,28150
s5246,10084
s5246,28197
s5246,33097
s5246,14839
s5246,11058
s5246,32535
s5247,28702
s5247,28438
s5247,27504
s5247,35895
s5248,28702
s5248,32603
s5248,14928
s5248,30409
s5248,9533
s5248,24025
s5248,8012
s5248,25451
s5248,35895
s5249,28416
s5249,18315
s5249,28415
s5249,25084
s5249,17094
s5249,13096
s5249,19747
s5249,6881
s5249,12555
s5249,18713
s5249,21841
s5250,2905
s5250,25098
s5250,31112
s5251,1668
s5251,31898
s5251,5757
s5251,34679
s5251,12196
s5251,6293
s5251,35161
s5251,18003
s5251,31648
s5253,5293
s5253,4906
s5253,12580
s5253,5262
s5253,6073
s5255,9972
s5255,27032
s5255,33915
s5255,24890
s5256,28206
s5256,14152
s5256,4902
s5256,22000
s5256,13015
s5256,16405
s5256,26447
s5258,25907
s5259,28106
s5259,25733
s5259,14096
s5259,23192
s5260,29525
s5260,27623
s5260,28046
s5260,23221
s5260,12012
s5260,23091
s5261,19983
s5261,3287
s5261,12072
s5261,29539
s5261,143
s5261,7564
s5261,5310
s5261,5220
s5262,7719
s5262,31609
s5262,5625
s5262,21580
s5262,33009
s5262,17409
s5262,7022
s5262,7162
s5262,9091
s5262,13576
s5262,15418
s5262,17984
s5262,22992
s5262,30545
s5262,33616
s5262,8291
s5263,35463
s5263,27603
s5263,28876
s5263,35450
s5263,3598
s5263,17730
s5264,20964
s5264,22386
s5264,2685
s5264,1139
s5264,15341
s5264,28358
s5264,35976
s5265,23027
s5265,15674
s5265,28112
s5265,25800
s5265,23234
s5265,29603
s5265,30323
s5265,7352
s5265,12822
s5265,33278
s5266,4400
s5266,21313
s5266,5396
s5266,29984
s5266,13847
s5266,32712
s5266,15320
s5266,998
s5267,18747
s5268,31837
s5268,14340
s5268,17486
s5268,15131
s5268,11485
s5268,35386
s5269,14876
s5270,9908
s5270,30316
s5270,17471
s5270,6634
s5270,6591
s5270,481
s5270,21700
s5270,25881
s5270,11061
s5271,31400
s5271,18375
s5271,31084
s5271,7628
s5271,31349
s5271,31401
s5271,18207
s5271,6010
s5271,24637
s5271,24772
s5273,26369
s5273,23015
s5273,28100
s5273,33643
s5274,2717
s5275,3170
s5275,17199
s5275,27799
s5275,19654
s5275,14154
s5275,1404
s5275,18742
s5275,9104
s5275,8089
s5275,15719
s5277,14573
s5278,24368
s5278,17269
s5278,15657
s5278,17547
s5278,1412
s5278,13864
s5278,17985
s5278,35488
s5278,27525
s5278,2592
s5278,26240
s5278,25758
s5279,950
s5279,9516
s5279,34196
s5279,20161
s5279,6716
s5280,10285
s5282,15330
s5283,3878
s5283,24150
s5283,34071
s5283,10924
s5283,14349
s5283,6840
s5283,34928
s5283,8342
s5284,20975
s5285,16193
s5285,33550
s5285,15888
s5285,29658
s5285,14924
s5285,1841
s5286,388
s5286,22256
s5286,33554
s5286,33204
s5286,14648
s5286,5645
s5286,5109
s5286,2529
s5286,909
s5286,28609
s5286,15879
s5286,29934
s5286,7019
s5287,26340
s5287,27989
s5287,22319
s5287,8375
s5287,19305
s5287,7377
s5287,2704
s5288,24711
s5288,25984
s5288,13058
s5288,31665
s5288,29528
s5288,17198
s5288,5233
s5288,35737
s5288,22779
s5288,21944
s5288,16099
s5289,7079
s5289,33719
s5289,19974
s5289,10329
s5289,12840
s5289,34170
s5289,5215
s5290,9334
s5290,26426
s5290,5997
s5290,10328
s5290,20053
s5290,10543
s5290,34976
s5290,9530
s5291,34450
s5291,8586
s5291,13703
s5291,31195
s5291,34452
s5291,30219
s5291,11862
s5291,28518
s5293,12695
s5293,32315
s5293,33181
s5293,35585
s5293,23132
s5293,32312
s5293,35452
s5293,17468
s5293,806
s5293,27978
s5293,17728
s5293,24834
s5293,12815
s5293,32334
s5294,12695
s5294,32315
s5294,33181
s5294,35585
s5294,35452
s5294,23132
s5294,32312
s5294,17468
s5294,35566
s5294,806
s5294,815
s5295,29831
s5295,16384
s5295,32033
s5295,9497
s5295,28663
s5295,14014
s5295,3335
s5295,33203
s5295,8481
s5295,15565
s5295,14870
s5295,19735
s5296,1941
s5297,27141
s5297,8646
s5297,30283
s5297,32476
s5297,18251
s5297,27163
s5297,11862
s5297,23531
s5298,35546
s5298,27628
s5298,10871
s5298,35439
s5298,12380
s5298,20731
s5299,32789
s5299,17408
s5299,21294
s5299,21780
s5299,24833
s5299,30670
s5299,7199
s5299,18283
s5299,28003
s5299,16951
s5299,16946
s5299,23273
s5299,32317
s5299,35580
s5299,18313
s5299,22905
s5299,816
s5299,18311
s5299,24003
s5299,2042
s5299,4694
s5299,4801
s5299,7717
s5299,7877
s5299,12969
s5299,18672
s5299,22893
s5299,35647
s5301,7571
s5301,20607
s5301,27612
s5301,10373
s5301,12497
s5301,13824
s5302,3182
s5302,9955
s5302,27499
s5302,18680
s5302,27986
s5302,34429
s5302,24570
s5302,29854
s5302,17310
s5303,339
s5303,10183
s5303,4799
s5303,25368
s5303,6261
s5303,8754
s5303,6650
s5303,33822
s5303,18665
s5303,5292
s5303,4557
s5303,29111
s5304,29474
s5304,35830
s5304,30283
s5304,8355
s5304,20459
s5304,25457
s5304,3273
s5304,567
s5304,23675
s5304,30467
s5305,23269
s5305,20503
s5305,32005
s5305,30261
s5305,25472
s5305,11862
s5305,1788
s5305,24979
s5305,13824
s5305,30349
s5306,34612
s5306,26115
s5306,4533
s5306,7277
s5306,950
s5306,10722
s5306,26823
s5306,21849
s5306,22765
s5306,21925
s5306,3096
s5306,14400
s5306,16234
s5306,9876
s5306,4680
s5306,22954
s5306,17759
s5306,26029
s5306,7066
s5306,26031
s5306,16362
s5306,15294
s5306,32381
s5306,2046
s5306,20898
s5306,8520
s5306,27477
s5306,4932
s5306,31513
s5306,10630
s5306,16353
s5306,19458
s5306,18389
s5306,21606
s5306,22035
s5306,22044
s5306,16036
s5306,11327
s5306,16354
s5306,16605
s5306,999
s5306,10420
s5307,23568
s5307,20741
s5307,33884
s5307,7941
s5307,12191
s5307,35637
s5307,17987
s5309,28292
s5310,35830
s5310,26663
s5310,32476
s5310,26610
s5311,25325
s5311,7184
s5311,2035
s5311,24895
s5311,20935
s5311,3901
s5311,21019
s5311,11908
s5312,9200
s5312,7308
s5312,22982
s5312,3895
s5312,27259
s5312,22320
s5312,24567
s5312,22476
s5313,13972
s5314,19368
s5314,7417
s5314,36043
s5314,1468
s5314,25409
s5314,985
s5315,9283
s5316,28811
s5317,27213
s5317,7167
s5317,17243
s5317,31829
s5317,33194
s5317,19628
s5317,21420
s5317,4898
s5317,32731
s5317,29409
s5317,24437
s5318,21997
s5318,22105
s5318,32727
s5318,20121
s5318,9678
s5319,34883
s5319,24029
s5319,18774
s5319,21110
s5319,30461
s5319,25938
s5319,14328
s5320,20368
s5321,2112
s5321,27834
s5321,3182
s5321,21889
s5321,4722
s5321,25881
s5322,5845
s5322,18534
s5322,22986
s5322,10561
s5322,30858
s5322,9510
s5322,9300
s5322,14956
s5322,30950
s5322,26909
s5322,8082
s5322,28555
s5322,5490
s5322,9269
s5322,29839
s5323,23523
s5323,25003
s5323,4238
s5323,5942
s5324,24877
s5324,34883
s5324,11536
s5324,21645
s5324,6390
s5324,26822
s5324,33366
s5324,5537
s5324,5165
s5324,6657
s5324,28228
s5325,33741
s5325,13179
s5325,5069
s5325,36119
s5325,23774
s5325,10591
s5325,3553
s5325,6607
s5326,4548
s5326,24120
s5326,15609
s5326,15823
s5326,29637
s5326,22989
s5327,6842
s5328,35372
s5328,27983
s5328,27631
s5328,23289
s5328,27633
s5328,35601
s5328,35694
s5328,16883
s5328,23330
s5328,16694
s5328,21279
s5328,17009
s5328,32783
s5328,32326
s5328,33428
s5328,19596
s5329,34290
s5329,9117
s5329,3210
s5329,6701
s5329,17357
s5329,26340
s5329,14488
s5329,3446
s5329,34863
s5330,28208
s5330,7681
s5330,11459
s5330,11407
s5330,17533
s5330,22564
s5330,34953
s5330,22655
s5330,34554
s5330,22319
s5331,23747
s5331,29967
s5331,36096
s5331,28333
s5331,11326
s5331,33436
s5331,27578
s5331,8538
s5331,23765
s5331,16217
s5331,25411
s5332,21501
s5332,27572
s5332,8259
s5332,19942
s5332,9387
s5332,29836
s5332,13593
s5332,4750
s5332,6973
s5332,24316
s5332,7947
s5332,23154
s5333,21148
s5333,10743
s5333,6800
s5333,8972
s5333,22270
s5333,29855
s5333,94
s5333,1116
s5333,32718
s5333,14926
s5334,335
s5334,9388
s5334,13052
s5334,14028
s5334,28369
s5334,9799
s5334,32937
s5334,3836
s5334,11735
s5334,35191
s5335,26636
s5335,27245
s5335,2819
s5335,32394
s5335,29715
s5335,27230
s5335,24014
s5335,31745
s5336,26636
s5336,27245
s5336,2819
s5336,32394
s5336,29715
s5336,27230
s5336,24014
s5336,31745
s5337,26636
s5337,27245
s5337,2819
s5337,32394
s5337,29715
s5337,27230
s5337,24014
s5337,31745
s5338,26636
s5338,27245
s5338,2819
s5338,32394
s5338,29715
s5338,24014
s5338,27230
s5338,31767
s5339,26636
s5339,27245
s5339,2819
s5339,32394
s5339,29715
s5339,24014
s5339,27230
s5339,31767
s5340,26636
s5340,27245
s5340,2819
s5340,32394
s5340,29715
s5340,24014
s5340,27230
s5340,31767
s5341,18926
s5341,33702
s5341,9849
s5341,3922
s5341,11704
s5341,13604
s5341,15151
s5341,5010
s5341,28357
s5341,10803
s5341,33637
s5341,22915
s5342,14571
s5342,13675
s5342,22866
s5342,29817
s5342,22463
s5342,32914
s5342,10712
s5342,24393
s5343,902
s5344,4961
s5344,11802
s5345,5702
s5345,20263
s5345,32727
s5345,1294
s5345,24068
s5345,33273
s5345,7235
s5345,30808
s5346,9396
s5346,18773
s5346,11975
s5346,22642
s5346,29576
s5346,16120
s5346,13835
s5346,4092
s5346,15578
s5346,21402
s5346,14171
s5346,31038
s5346,24714
s5346,29305
s5346,15390
s5346,17645
s5346,6512
s5346,1579
s5346,11
s5346,21133
s5346,9884
s5346,35779
s5346,7854
s5346,6315
s5346,1842
s5346,25956
s5346,14352
s5346,339
s5346,23451
s5346,22755
s5346,27769
s5346,7975
s5346,18475
s5347,21530
s5347,9538
s5347,10689
s5347,13496
s5347,24359
s5347,23172
s5347,26107
s5347,6834
s5347,4017
s5348,14959
s5348,32603
s5348,32947
s5348,14625
s5348,35131
s5348,2455
s5348,35924
s5348,35205
s5349,4969
s5349,15071
s5349,35293
s5349,31898
s5349,1488
s5349,13876
s5349,6552
s5349,4412
s5350,32947
s5350,13682
s5350,21112
s5350,17258
s5350,12864
s5350,725
s5350,27456
s5350,35878
s5351,1208
s5351,10551
s5351,20739
s5351,1052
s5351,35989
s5351,13107
s5352,10582
s5352,24423
s5352,2151
s5352,22688
s5352,23327
s5352,28657
s5352,14426
s5352,21424
s5352,14085
s5352,2921
s5352,1825
s5353,18818
s5353,10068
s5353,12436
s5353,11736
s5354,6166
s5354,9702
s5354,14170
s5354,14167
s5354,9877
s5354,4375
s5354,3203
s5354,10132
s5354,18221
s5354,231
s5355,27071
s5355,35161
s5355,15744
s5355,5752
s5355,5980
s5356,26818
s5356,26025
s5356,8667
s5356,1049
s5356,10219
s5356,20740
s5357,6342
s5357,6002
s5357,11736
s5357,10068
s5357,35280
s5357,8210
s5358,22193
s5359,33541
s5359,1535
s5359,2577
s5359,32606
s5359,28105
s5359,25960
s5359,13577
s5359,19000
s5359,19394
s5359,4735
s5360,17567
s5360,19557
s5360,32771
s5360,9649
s5360,26186
s5360,348
s5360,5086
s5360,13684
s5360,13418
s5360,26919
s5361,16355
s5361,1778
s5361,24578
s5361,9437
s5361,10724
s5361,27228
s5361,19642
s5361,33585
s5361,5214
s5361,22963
s5361,24096
s5361,24352
s5362,22756
s5362,3807
s5362,1905
s5362,22057
s5362,26109
s5362,12605
s5362,12994
s5362,11619
s5362,24845
s5363,20033
s5363,28702
s5363,26479
s5363,7675
s5363,7114
s5363,3884
s5364,6308
s5364,27777
s5364,17302
s5364,21868
s5365,14495
s5365,9525
s5365,6503
s5365,1390
s5365,27061
s5365,30737
s5365,211
s5365,34156
s5365,1765
s5365,16909
s5366,33206
s5366,23190
s5366,20157
s5366,24461
s5366,28529
s5366,28512
s5366,28362
s5366,25746
s5367,28201
s5369,14995
s5369,6308
s5369,18774
s5369,24952
s5369,32386
s5369,35721
s5369,29602
s5369,34872
s5369,32036
s5369,22260
s5370,15391
s5372,423
s5373,2938
s5374,20991
s5374,4922
s5374,24974
s5374,25286
s5374,20228
s5374,32712
s5374,10512
s5374,16321
s5374,28356
s5374,16044
s5375,21736
s5375,26572
s5375,24049
s5375,23799
s5375,11774
s5375,11910
s5375,5651
s5375,31233
s5375,21526
s5376,4702
s5376,32654
s5376,12298
s5376,8077
s5376,26388
s5376,19256
s5376,13582
s5376,24492
s5376,28842
s5376,6678
s5378,19593
s5378,17486
s5378,5485
s5378,19561
s5378,1161
s5378,19520
s5378,4886
s5378,19396
s5378,17339
s5379,7162
s5380,33322
s5381,31500
s5381,14
s5381,7317
s5381,11790
s5381,7033
s5381,18867
s5381,6313
s5381,1886
s5381,8110
s5381,32939
s5381,8700
s5382,1615
s5382,1732
s5382,31154
s5382,14070
s5382,31452
s5382,5958
s5382,27611
s5382,1889
s5382,24662
s5382,27744
s5382,9234
s5382,2014
s5382,20344
s5382,31380
s5382,9887
s5382,7612
s5382,25164
s5382,29561
s5382,27891
s5383,27064
s5383,33018
s5383,20315
s5383,8573
s5383,35206
s5384,5983
s5384,26247
s5384,8924
s5384,26839
s5384,19492
s5384,35179
s5384,35465
s5384,35517
s5385,10857
s5385,24741
s5385,35514
s5385,35916
s5385,10860
s5385,10427
s5385,20056
s5385,26843
s5386,32628
s5386,25692
s5386,1565
s5386,15157
s5386,4878
s5386,21420
s5386,33194
s5386,1012
s5387,7566
s5387,22873
s5387,32644
s5387,12427
s5387,20317
s5387,24040
s5387,33606
s5387,17481
s5387,35922
s5387,35513
s5388,10726
s5388,6683
s5388,21251
s5388,21844
s5388,28696
s5388,25175
s5389,9826
s5389,35218
s5389,22362
s5389,29798
s5389,4047
s5389,22487
s5389,3570
s5389,30042
s5389,36081
s5389,31910
s5390,24727
s5390,348
s5390,9649
s5390,1822
s5390,5381
s5390,915
s5390,12220
s5390,19585
s5390,16537
s5390,9553
s5391,6506
s5391,28702
s5391,8347
s5391,35911
s5391,35895
s5391,25451
s5391,35117
s5391,5489
s5392,34591
s5392,31927
s5392,26721
s5392,4340
s5392,11000
s5392,36005
s5392,16806
s5392,27264
s5393,17235
s5393,29901
s5393,12387
s5393,26011
s5393,5839
s5393,18944
s5393,17361
s5393,23890
s5393,32516
s5393,3223
s5394,14532
s5394,9533
s5394,35921
s5394,6506
s5394,7194
s5394,11875
s5395,12205
s5396,36105
s5396,3900
s5396,1368
s5396,32708
s5396,30097
s5396,33860
s5396,11959
s5396,10492
s5396,28401
s5396,3508
s5397,26893
s5397,12532
s5397,27168
s5397,34452
s5397,3273
s5397,25457
s5397,8942
s5397,5746
s5397,31818
s5397,22232
s5398,6170
s5398,76
s5398,21713
s5399,24222
s5399,11166
s5399,20945
s5399,23680
s5400,28438
s5400,30481
s5400,35543
s5400,1541
s5401,30283
s5401,16914
s5401,18795
s5401,25661
s5401,29101
s5401,26700
s5401,27339
s5401,4341
s5401,3880
s5401,27361
s5402,14532
s5402,25783
s5402,12864
s5402,31338
s5402,12783
s5402,35117
s5402,5996
s5403,21313
s5403,1919
s5403,16214
s5403,5059
s5403,10689
s5403,25435
s5403,7943
s5404,6506
s5404,14928
s5404,2455
s5404,17258
s5404,35895
s5404,27852
s5405,5985
s5405,27504
s5405,8347
s5405,35666
s5406,35964
s5406,10339
s5406,19482
s5406,32603
s5406,9533
s5406,10432
s5406,14880
s5407,28702
s5407,5993
s5407,32603
s5407,2000
s5407,35094
s5407,16173
s5407,35921
s5408,11981
s5408,32603
s5408,14532
s5408,9533
s5408,35713
s5408,35895
s5408,34548
s5408,13031
s5408,35117
s5409,23269
s5409,29048
s5409,31165
s5409,26718
s5409,11862
s5409,26794
s5409,12673
s5409,15742
s5409,35638
s5409,33913
s5410,28438
s5410,27504
s5410,31338
s5410,35117
s5410,5993
s5410,5985
s5410,35205
s5410,9216
s5410,8253
s5411,18230
s5411,14928
s5411,35094
s5411,5996
s5411,9216
s5411,5606
s5411,31338
s5412,32705
s5412,33452
s5412,9306
s5412,13347
s5412,23748
s5412,1874
s5412,10493
s5412,16019
s5412,5439
s5412,11587
s5412,16318
s5413,20845
s5413,15393
s5413,32925
s5413,30499
s5413,21953
s5413,18278
s5413,12
s5413,25449
s5413,19893
s5413,14716
s5413,14542
s5414,23978
s5414,4297
s5414,31301
s5414,17134
s5414,26620
s5414,4874
s5414,20142
s5414,22339
s5414,4636
s5414,21103
s5414,4413
s5415,22283
s5415,10872
s5415,22908
s5415,35375
s5415,2983
s5415,27959
s5415,27604
s5415,28869
s5415,16685
s5415,24908
s5416,33038
s5416,13874
s5416,1867
s5416,25878
s5416,31682
s5416,5054
s5416,19593
s5416,35419
s5416,30639
s5416,7418
s5416,8379
s5416,35018
s5416,11371
s5417,6261
s5418,13968
s5418,35749
s5418,9704
s5418,5841
s5418,3446
s5418,7694
s5418,19386
s5418,14603
s5418,14132
s5418,684
s5420,3895
s5420,12083
s5420,32617
s5420,24008
s5420,2464
s5420,17336
s5420,4815
s5420,18202
s5420,33813
s5421,43
s5421,29074
s5421,10391
s5421,29508
s5421,2846
s5421,35777
s5421,31806
s5421,28062
s5422,9652
s5422,18690
s5422,27694
s5422,15906
s5422,728
s5422,14918
s5422,3216
s5423,9955
s5423,29215
s5423,2045
s5423,3182
s5423,13040
s5423,4722
s5423,19225
s5423,21889
s5424,9849
s5424,14476
s5424,21147
s5424,14561
s5424,11791
s5424,5295
s5424,25957
s5424,16191
s5425,28533
s5426,7810
s5426,11342
s5426,11789
s5426,9685
s5426,6640
s5426,22812
s5426,4986
s5426,7896
s5426,1694
s5426,32507
s5426,34817
s5426,14348
s5429,12386
s5429,1568
s5429,14976
s5429,9254
s5429,17220
s5429,29703
s5429,4852
s5429,4287
s5429,20983
s5429,32122
s5429,14315
s5429,29260
s5429,34745
s5429,1571
s5429,178
s5429,19737
s5430,15255
s5430,3109
s5430,32237
s5430,11567
s5430,20391
s5430,35360
s5430,22167
s5430,4370
s5431,21054
s5432,15885
s5433,24470
s5433,15659
s5434,15222
s5434,18705
s5434,32265
s5434,11344
s5435,15223
s5435,23122
s5435,13228
s5435,11361
s5436,12003
s5436,31924
s5436,23124
s5436,16668
s5436,16669
s5436,12981
s5436,20819
s5436,30599
s5436,12751
s5436,13226
s5437,15058
s5437,31275
s5437,23121
s5437,15061
s5438,15365
s5438,20297
s5438,15246
s5438,34212
s5438,12111
s5439,32266
s5439,31276
s5439,30078
s5439,32265
s5439,35482
s5440,30183
s5440,15929
s5440,35307
s5440,4420
s5440,13837
s5440,15951
s5441,4011
s5441,27073
s5441,28084
s5441,331
s5441,28457
s5441,15657
s5441,35055
s5441,31513
s5441,21442
s5441,13386
s5441,2290
s5442,30205
s5442,20738
s5442,12330
s5442,24
s5442,30661
s5442,29757
s5443,13144
s5443,5965
s5443,16526
s5443,31951
s5443,34192
s5443,7847
s5443,35755
s5443,35266
s5443,11025
s5444,20221
s5444,14405
s5444,36032
s5444,17160
s5444,5340
s5444,27743
s5444,25756
s5444,9155
s5444,22942
s5444,9620
s5445,26430
s5445,15852
s5445,482
s5445,7272
s5445,20030
s5445,16524
s5445,1751
s5446,34841
s5446,7959
s5446,28772
s5446,11225
s5446,19638
s5446,33631
s5446,28230
s5446,21380
s5446,21990
s5446,12446
s5446,18279
s5446,28929
s5446,6514
s5446,23144
s5446,14570
s5447,18329
s5447,18707
s5447,35535
s5447,12963
s5447,13227
s5447,12751
s5448,29048
s5448,20815
s5448,23419
s5448,30369
s5448,29001
s5448,16836
s5449,26908
s5450,29415
s5450,2577
s5450,1413
s5450,1824
s5450,23734
s5450,2965
s5450,7263
s5450,31542
s5450,11519
s5450,33176
s5451,5118
s5452,26908
s5453,14463
s5453,1950
s5453,3312
s5453,23232
s5454,22340
s5454,24350
s5454,3028
s5454,25269
s5454,14171
s5454,6453
s5454,23819
s5454,34127
s5454,34851
s5454,16534
s5455,13459
s5455,11396
s5455,15315
s5455,5421
s5455,1238
s5455,21073
s5455,16287
s5455,7139
s5456,8125
s5456,10366
s5456,27076
s5456,30226
s5456,30716
s5456,31770
s5456,25559
s5456,27020
s5456,29744
s5458,32603
s5458,15309
s5458,35885
s5458,25451
s5458,826
s5459,29438
s5459,14788
s5459,32268
s5459,35397
s5459,31079
s5459,34658
s5459,31367
s5459,15224
s5459,35311
s5460,29176
s5461,30226
s5461,8125
s5461,14388
s5461,2804
s5461,1788
s5461,33241
s5461,33151
s5461,28981
s5461,33034
s5461,16836
s5462,30283
s5462,34591
s5462,27114
s5462,776
s5462,12497
s5462,19236
s5462,25661
s5462,31778
s5462,31914
s5462,27339
s5463,8558
s5463,23660
s5463,27612
s5463,20815
s5463,31055
s5463,11862
s5464,9155
s5464,16214
s5464,21530
s5464,5363
s5464,9787
s5464,26407
s5464,13472
s5464,33443
s5464,9617
s5465,31105
s5465,18907
s5465,12227
s5465,947
s5465,19036
s5465,32225
s5465,31247
s5465,7806
s5465,31145
s5465,18908
s5466,12903
s5466,30409
s5466,14532
s5466,27504
s5466,35895
s5466,13031
s5467,26908
s5469,29625
s5470,29048
s5470,30232
s5470,17000
s5470,30736
s5470,27859
s5470,29730
s5470,32000
s5470,19625
s5471,18667
s5471,3940
s5471,31003
s5471,19653
s5471,24902
s5471,13626
s5471,14101
s5471,15635
s5471,9799
s5471,29206
s5471,6179
s5471,2060
s5471,3843
s5471,32626
s5471,25377
s5471,4596
s5473,30226
s5473,20632
s5473,24222
s5473,23399
s5473,30463
s5473,30755
s5473,30757
s5473,3354
s5473,23994
s5473,13838
s5473,31949
s5474,4549
s5474,33541
s5474,9745
s5474,15645
s5474,29817
s5474,2691
s5474,34864
s5475,25074
s5475,22531
s5475,32894
s5475,13001
s5475,28780
s5475,20019
s5475,10142
s5475,9600
s5476,12358
s5477,32315
s5477,16947
s5477,31336
s5477,17463
s5477,20813
s5477,3491
s5477,24830
s5477,35585
s5477,806
s5477,29513
s5478,29956
s5479,18749
s5481,33616
s5482,30226
s5482,24005
s5482,33944
s5482,20798
s5482,30283
s5482,8364
s5482,33151
s5482,2420
s5482,2418
s5482,27163
s5483,30226
s5483,31764
s5483,8138
s5483,28036
s5483,29722
s5483,2418
s5483,11584
s5483,33034
s5483,27379
s5483,24005
s5484,14645
s5484,27985
s5484,4891
s5484,1850
s5484,28805
s5484,28550
s5484,5505
s5484,21518
s5484,24254
s5486,30226
s5486,16414
s5486,34535
s5486,25522
s5486,26794
s5486,33151
s5486,8364
s5486,11862
s5486,1791
s5486,3108
s5487,32581
s5487,17137
s5487,11159
s5487,30940
s5487,21572
s5487,26069
s5487,35821
s5487,2493
s5487,19298
s5487,15247
s5488,30641
s5488,14963
s5488,4294
s5488,29498
s5488,12820
s5488,21924
s5488,14430
s5488,27488
s5488,8196
s5489,7580
s5489,2238
s5489,17865
s5489,13252
s5489,14561
s5489,22038
s5490,28374
s5491,16470
s5491,2060
s5491,10036
s5491,28760
s5491,30911
s5491,31597
s5491,27859
s5491,7939
s5491,24422
s5491,14935
s5492,28191
s5492,2277
s5492,7380
s5492,21413
s5492,2153
s5492,21828
s5492,27804
s5492,4571
s5492,27918
s5492,23830
s5492,31244
s5493,24917
s5494,14577
s5494,24100
s5494,1849
s5494,31679
s5494,6456
s5494,9103
s5494,33103
s5494,4547
s5494,19088
s5494,3437
s5495,27538
s5495,29848
s5495,1084
s5495,11177
s5495,14954
s5495,9710
s5496,20920
s5497,24334
s5497,4264
s5497,22906
s5498,21147
s5499,31018
s5499,12860
s5499,29998
s5499,33871
s5499,24775
s5499,13261
s5500,24005
s5500,30226
s5500,26595
s5500,2804
s5500,27230
s5500,3469
s5500,23699
s5501,30226
s5501,31191
s5501,27134
s5501,29001
s5501,18246
s5501,3624
s5501,13449
s5501,31954
s5501,11860
s5502,20127
s5502,749
s5502,35720
s5502,34407
s5502,22841
s5502,23873
s5502,21266
s5502,3794
s5502,8179
s5503,28423
s5503,5899
s5503,13904
s5503,5196
s5503,380
s5503,31330
s5503,12999
s5505,29588
s5505,20256
s5505,5773
s5505,30119
s5505,8215
s5505,16462
s5505,4844
s5505,35993
s5505,18990
s5505,23976
s5506,30650
s5506,8424
s5506,30832
s5506,28028
s5507,31949
s5508,36023
s5508,9709
s5508,30112
s5508,4951
s5508,13128
s5508,32218
s5508,11774
s5508,23036
s5510,20302
s5510,33864
s5510,11983
s5510,3607
s5510,11985
s5511,31738
s5511,12475
s5511,14434
s5511,15060
s5511,30599
s5512,28363
s5513,24683
s5513,11075
s5513,23445
s5513,20452
s5513,25692
s5513,13690
s5513,28156
s5514,10124
s5514,13814
s5514,10119
s5514,11986
s5514,30596
s5514,18631
s5515,28323
s5515,3904
s5515,26107
s5515,20200
s5515,25756
s5515,24989
s5515,15016
s5515,10510
s5516,1363
s5516,30226
s5516,13320
s5516,35224
s5516,11136
s5516,27078
s5516,28396
s5516,3351
s5516,18582
s5516,2257
s5516,1359
s5516,437
s5517,31597
s5517,2060
s5517,11050
s5517,28170
s5517,8292
s5517,21000
s5517,19013
s5518,28163
s5518,14758
s5518,5453
s5518,6834
s5518,6980
s5518,14450
s5518,7937
s5519,34473
s5520,32608
s5520,6823
s5520,16317
s5520,17313
s5520,31414
s5520,23007
s5521,4840
s5521,9491
s5521,15756
s5521,1546
s5523,24426
s5523,19874
s5523,12557
s5523,11535
s5523,24316
s5523,3848
s5523,29316
s5523,11616
s5524,6313
s5524,22083
s5524,8543
s5524,7174
s5525,5143
s5525,11672
s5525,22816
s5525,22982
s5525,21106
s5525,19990
s5525,26952
s5525,7357
s5526,17542
s5526,17714
s5527,19641
s5527,19776
s5527,19999
